note_id,content,label,raw_response
66ce8b32000000001f03c0f5,请问CN的意思是Controlnet么？谢谢,0," : {""label"": 0}"
6842888800000000210092f2,真的服了谁提出的查ai率 我纯自己写的文章也很高哈,-1,"{""label"": -1}"
695f92fe000000001a029743,我寻思30分钟，赶紧去附近饭店买所有想吃的，回家猛吃微笑微笑,1," : {""label"": 1}"
693ef35e000000001f0042b0,天呐！姐姐太牛了,1," : {""label"": 1}"
697ebfaf000000002200ba02,问了，用同样的口令，失望本来没有双下巴直接给我生成双下巴了捂脸离谱,-1," : {""label"": -1}"
68b79743000000001c012aa0,太成功了，都要财富自由了赞赞赞,1," : {""label"": 1}"
674086bf000000000202ed64,你好这张图能帮忙渲染一下吗害羞,0,"{""label"": 0}"
6937d4bd000000001e02c2c4,你们都充会员了？失望,-1," : {""label"": -1}"
691ec4f6000000000d039e0c,苹果闹钟不是也可以吗,0," : {""label"": 0}"
685024ac0000000023000411,还是要线下模拟场景练的笑哭我报班练了快一个月了，每天最少两次模拟。自己私下练很放松，模拟的时候根本做不到放松笑哭,-1," : {""label"": -1}"
679cf33d000000002901600c,注：这里说的豆包、文心等，指的是基座大模型以及所有建立在这个基座大模型之上的产品矩阵和B端部署，而非单一指手机上或web端那个chatbot,0," : {""label"": 0}"
670de81a000000001600d0bd,不开玩笑，我的学生已经化身aidoge,-1," : {""label"": -1}"
68ec93110000000004002d16,想告诉我什么,0,"{""label"": 0}"
68db723c00000000030234ba,先对口令“小滴在手出行无忧”进入公测页面。 还有超多惊喜功能等你探索哦 还期待什么功能呢？ 揪3宝蓝牙耳机1,1," : {""label"": 1}"
66d2945c000000001d01512a,果然挑剔不出半点毛病的都是AI造物,-1," : {""label"": -1}"
6942809d000000001d038f12,玻珠PPT做了多久哭惹为什么们我的一个晚上没出来,-1," : {""label"": -1}"
67be92b1000000000900e99f,需要美妆种草笔记任务指令思维导图的宝子，先，或在plq回复“AI”领取！,1,"{""label"": 1}"
68923b60000000002500c9fe,doge三十多一年，一直没用一直续着笑哭,1," : {""label"": 1}"
692ebc0a000000001d03ea3e,什么时候出？我买,1," : {""label"": 1}"
6981ed2c000000002200a897,"写日记prompt Dear DAN,今天是August 31,2025.我希望你能成为我的日记助手。我会在一天中写下我随机的想法和笔记。请注意:在这一天里，无论我输入什么内容，你都只需要回复:"""".只有当我输入""结束日记""时，你才开始执行以下规定的任务， 1.收集我一天内的全部想法和笔记，根据这些内容写一个完整版的日记。这个新版本要有更好的格式和逻辑结构，更好的写作水平同时不改变我日记的原意。 2.总结日记中的关键要点 3.根据日记，对我生活做出的重要洞察并像一位心理专家人生导师一样给出鼓励安慰分析建议等",0," : {""label"": 0}"
68ff3b730000000007009710,求分享博主大大！,1," : {""label"": 1}"
69a53db7000000002801f242,为了安装而安装，比起对ai革命的前沿探索，更像是被不用ai就会被时代淘汰的情绪枷锁逼着去参加一场莫名其妙的虚假狂欢,-1," : {""label"": -1}"
67b7f1c0000000001203db86,考心理健康教师编需要考心理咨询证吗皱眉,-1," : {""label"": -1}"
6888e636000000002302d4c0,您好。请教一下喝奶茶请问这个指令怎么只将人变成了漫画，但是背景环境物体这些还是原来照片一样。是哪里出错吗？,0," : {""label"": 0}"
69735250000000001a0261d2,请问与之相关 门槛低 不卡学历的工作有哪些岗位呢,0," : {""label"": 0}"
68fdeadf00000000040059d4,天才来的按照这个加上一些我自己的设定，写出来超级贴超喜欢哭惹哭惹,1," : {""label"": 1}"
67ed2717000000001c03eb48,限国内用户吗哭惹,0," : {""label"": 0}"
698fc3220000000009039411,老师，想要半真实真人面孔的形象怎么做,0," : {""label"": 0}"
68abeb9c000000001d016980,网站用了梯子也没找到笑哭,-1," : {""label"": -1}"
67408982000000000203baf7,只需要一个图片就能联系工厂制作吗？不需要三视图，不需要设计文件吗？,0," : {""label"": 0}"
685229a7000000001200086c,这种呢笑哭,0," : {""label"": 0}"
66a61da50000000005022d36,ai不会代替人类，总有人会在线稿处发疯，点名表扬b酱,1," : {""label"": 1}"
67e0b89d000000001a006d8d,请问实证分析地级市样本 只有176个够吗,0," : {""label"": 0}"
6996b258000000001a01cdd8,这个好方便呀,1," : {""label"": 1}"
67a93fc4000000002902b24e,使用硅基流动登录 点击R1模型一直出现这个网页是什么原因啊皱眉皱眉,-1," : {""label"": -1}"
679f3d42000000001800c737,deepseek 适合文本阅读。语音需要微调简化，抓关键沟通。不然等他播报完了，基本上前面就断片了。,0," : {""label"": 0}"
68e63f6c0000000007036209,优秀的分享 (),1," : {""label"": 1}"
67f3590b000000001202e408,你的创作给我带来了很多启发，感谢分享！,1," : {""label"": 1}"
6979141f000000002202c974,内容太干，收藏慢慢学习,0,"{""label"": 0}"
690c83ca000000000300f8fa,请问能变现吗？,0," : {""label"": 0}"
67f535fc000000001c03219e,我想让它出卷子用哪个呢,0," : {""label"": 0}"
695ba19c000000002102b34c,没有mac版？,0," : {""label"": 0}"
6746cbe900000000070257ab,有线上课程吗,0," : {""label"": 0}"
6653e4a0000000001401add3,这可以说明音乐其实是有逻辑的 好听是有规律的,1," : {""label"": 1}"
680ad754000000001c00295d,chatGPT像心理医生，真的很温柔。DeepSeek像老师，古板严肃很传统守规矩,1," : {""label"": 1}"
699191d6000000000a02c732,真是玩不起,-1," : {""label"": -1}"
6710c0e6000000001b03d0f5,西交校友，没听说过谁签证没过的啊,0," : {""label"": 0}"
681060bb000000001201cdff,1max64g会不会跑得比你现在配置强,0," : {""label"": 0}"
65d6dc3d000000000b01ad27,很好，实在有用的东西。谢谢老师。,1," : {""label"": 1}"
689df2e2000000001b023cb2,如果要几百个场景呢？如何保持一致,0," : {""label"": 0}"
68a82625000000001d01caf2,我不行了，我真的好想碰到这个事件，我想玩,1," : {""label"": 1}"
64a50b8d0000000016024dbb,为什么不自己画，而是借助这种工具来创作？,-1," : {""label"": -1}"
69b2b96f000000001b01e63b,ai真有硬核实力，未来厨房的模样指日可待微笑,1," : {""label"": 1}"
69a17310000000002203bb74,AI Skill这个思路太对了！不是AI本身多强，而是给它装上对的技能之后战斗力翻倍。我装了写作数据分析技能后产出直接x5,1," : {""label"": 1}"
69a52412000000002602e341,上次让我体验科技，是用vr头盔看电影,0," : {""label"": 0}"
698da4a200000000150220a5,第一个你怎么还有手机？,0,"{""label"": 0}"
69a25e95000000001a0286ac,点点AI看起来很好用派对,1," : {""label"": 1}"
690823ba0000000004000524,都怪你我想吃虾了,1,"{""label"": 1}"
697e16f2000000000b011c5b,请问可以到哪里去点批改啊,0," : {""label"": 0}"
68efbefa0000000007015797,90可用偷笑，剩下的10怎么办,-1," : {""label"": -1}"
65a644b5000000002803b803,现在醒图AI扩图好像没有这个功能了，你们在手机上用的什么软件,0,"{""label"": 0}"
68487bdd000000002002b372,很帅 求问黑色的潘通色号,1," : {""label"": 1}"
66c41222000000001d01aec9,我觉得我们普通人没办法从上层解决问题。那就自觉抵制吧生气生气生气至少不做帮凶,-1," : {""label"": -1}"
69524125000000002202ec6f,不要侧睡笑哭笑哭,0," : {""label"": 0}"
69664f6b00000000220315c8,收费吗doge,0," : {""label"": 0}"
690a8f890000000003037e27,站在正義對面的往往是另一種正義,0," : {""label"": 0}"
6779397900000000090170ff,有什么区别吗？,0," : {""label"": 0}"
6984b395000000002203a1d5,感谢关注大家的关注！我做了一个AI视频工具箱上手指南一个实战指南。进群就能领取 群里还会持续更新更多实战案例和工具教程的！ 杰瑞的伙伴们！！,1," : {""label"": 1}"
675aee50000000000103c04b,求问怎么自己搭建有用的智能体的萌萌哒,1," : {""label"": 1}"
69379abf0000000019024b75,我感觉未来人不会有这个焦虑，他们用AI读文献就会像我们用iPad和PPT做笔记一样天经地义，而老一辈人会觉得没有手抄的过程就是心里不踏实，再老一辈一定要把文献打印下来读,1," : {""label"": 1}"
678918e9000000001d010b44,别人的童年越来越模糊，我的童年越来越邪乎笑哭,1," : {""label"": 1}"
6932e6ce000000001e006aa2,什么软件？AIchannel吗,0," : {""label"": 0}"
67d7acf3000000001b02578c,妈耶我也做了个差不多了这两天准备上了笑哭,1," : {""label"": 1}"
6932b5f0000000001e0329fa,开拍会员费好贵,-1,"{""label"": -1}"
678e24930000000029016af7,需要视频变清晰软件和插件的朋友，请三连后后台踢踢我领取，免费，一定记得后台踢踢我！！不然发不过去！！（发太多了不让我发了笑哭,1," : {""label"": 1}"
697e8c4700000000220204b3,它显然没搞清你床的尺寸，你要是侧过来肯定要抵着墙了，没法走人,-1," : {""label"": -1}"
6824bdda000000002002ac86,是选择这个吗宝宝嘻嘻,1," : {""label"": 1}"
68f2143e00000000070324f6,猜你想要：四元馆doge,1," : {""label"": 1}"
69a10977000000001a02d9e0,反推提示词用其他大模型都可以，比如豆包啊、Gemini、Gpt等等,0," : {""label"": 0}"
67d161a9000000002903330b,天呐 老师辛苦 这个好有意思的感觉 最近正好纯聊天有些腻了kisskisskiss,1," : {""label"": 1}"
6815fe3d0000000021005fc5,视频怎么去水印啊,0," : {""label"": 0}"
674d77c4000000000202eb6d,为什么你们的chatbox都能用，而我的却是在这里一直加载,-1," : {""label"": -1}"
625c1274000000002103fa92,为什么我的充会员要98？微笑微笑,-1," : {""label"": -1}"
68936f58000000002501357a,现在毕业的llm phd，他入学的时候选的方向可不是llm，而是nlp，但是llm出来后他们就一直做llm了，所以称之为llm博士,0," : {""label"": 0}"
695fa41f000000001a031bdc,建筑学长现在必须充钱了吧？,-1,"{""label"": -1}"
684969d40000000022036ab5,感谢分享皱眉害羞玫瑰玫瑰玫瑰,1," : {""label"": 1}"
69a7f15c000000001a02424b,但是AI 生成视频和图片会有版权问题吧,-1," : {""label"": -1}"
678f4afa00000000290091d3,感觉，comfyui就是个浆糊，稀里糊涂进去了就被糊住了，我把没用的，很少用的，不好用的，模型全删了，,-1," : {""label"": -1}"
69a57c080000000022023be7,无话可说了，网络刚好给我卡这了,-1," : {""label"": -1}"
6928053d000000001e002d97,请问是什么app,0," : {""label"": 0}"
6989ae47000000001d011147,是不是最终还是得用一下ps？,0,"{""label"": 0}"
699671cf000000000a03e502,好可爱 还给高杉盖被黄金薯,1," : {""label"": 1}"
66152a49000000001a015de3,我是在校的大学生，可以问一下如果学习原画加ai绘画的话现在还好找工作吗笑哭,0," : {""label"": 0}"
67ab745f000000001801129e,不能多个箭头指向一处吗,0," : {""label"": 0}"
693c80ce000000001b0201af,我也用了几个，感觉ds最适合写小说。,1," : {""label"": 1}"
69a6941b000000001d010d32,svg免费开源编辑工具是什么,0," : {""label"": 0}"
67c05bec0000000003029a4c,天琪敢不敢面无表情看完乐可,0," : {""label"": 0}"
69250f3e000000001e004c7e,这个完全自学就可以了笑哭，你居然报班，大几千？,-1," : {""label"": -1}"
697efe9a000000000a031077,正版一个月160，你只要用了有一个月你就赚麻了,1," : {""label"": 1}"
67408982000000000203baf7,实际能做出实物吗,0,"{""label"": 0}"
67376cac000000001901673e,基本同意你的观点。但是第一条，记忆插槽我估计不是用RAG去实现，可以用变量记录在system prompt里来保证记忆力。因为RAG有召回效果不佳的问题，他的架构里也已经提过RAG有其他用处了。不过我认为128个记忆太多了，不知道他怎么保证数量那么多的情况，能不会对输出结果造成负面效果。,1," : {""label"": 1}"
69a2880d000000001a02588b,刚在纠结要不要买学坐椅捂脸,0," : {""label"": 0}"
68d66468000000000e026849,想问问视频生成时，无法正确的显示中文字，应该怎么办？,0," : {""label"": 0}"
695df4c7000000000a03f48c,小红书对AI动画作品非常不友好啊，AI动画原创，没有侵权，申明原创，带了原创AI软件的话题，不但限流还警告。发布视频时点设置，并没有内容声明类型，更没有“笔记含AI合成内容”这一选项！你们的设置只有（1、自主拍摄：拍摄时间、拍摄地点；2、演绎情结仅供娱乐；3、内容包含营销广告；）让AI作品选那个？,-1,"{""label"": -1}"
68bd0086000000001d001fdd,软件可以做什么,0," : {""label"": 0}"
67db1e5d000000000b0158cf,请问这是App还是网站？,0," : {""label"": 0}"
66624e37000000001303c75a,好厉害哇能不能问一下轻薄本的电脑可以装这些软件吗,1," : {""label"": 1}"
6441d7f10000000027000516,请问用手机过电脑都行吗？,0," : {""label"": 0}"
68af02f9000000001b0339f3,现在电视台工资好像越来越低，用ai 正好解决了主播不愿意干的问题,1,"{""label"": 1}"
67b06e63000000001703a159,新发的一条笔记是讲豆包跟讯飞一起用的，比较适合高校、单位开会纪要，因为有时候单豆包会有内容遗漏，这个操作步骤也很简单偷笑,1," : {""label"": 1}"
66daecb3000000001e019708,可不可以不要划分“零钱，支付宝，信用卡”这个步骤呀？俺只想记录支出，不想细分到资产笑哭,1," : {""label"": 1}"
675b037f000000000700e4b3,我喜欢苹果的美嘉，结果最近变成彻底的台湾腔了救命笑哭,-1," : {""label"": -1}"
6984601a00000000210309e9,99 申请加入派对,0," : {""label"": 0}"
68b843d0000000001d000ae3,哇，这个分享太有价值了！创业者的经历总是特别启发人，期待看到更多这样的内容,1," : {""label"": 1}"
6779397900000000090170ff,文心一言呢,0," : {""label"": 0}"
68f988600000000003034aca,全世界都在欺负我的女孩！,1," : {""label"": 1}"
69296dea000000001e021255,我让他画个四羊方尊然后高亮凤鸟纹，它直接给我创造了一个新的四羊方尊，真的无语。讲究准确性的领域没法用,-1,"{""label"": -1}"
694a1aaf000000001f00b1fa,请问有没有哪位朋友成功地按照博主说的这些效果复现出来的呀？,0," : {""label"": 0}"
69b2318c0000000006030a07,妈呀这一套下来直接怒省一大把时间派对,1," : {""label"": 1}"
698bf6b800000000150322fd,这个AI好有心机黄金薯,-1," : {""label"": -1}"
68eb6179000000000400423d,费用多少？,0,"{""label"": 0}"
698bf5bb00000000160096bd,me有类似于星野的小灯泡么流汗,0," : {""label"": 0}"
6932bd1c000000001e0212ba,这个太好了,1,"{""label"": 1}"
67ce3d53000000001201ec3f,宝宝眼镜！,0," : {""label"": 0}"
67f33ddd000000000b01f9a3,我不行了笑哭,1," : {""label"": 1}"
67ab69f5000000002a00d7b1,真是一件衣服一点化妆品都不买啊,-1," : {""label"": -1}"
69b0127c0000000006032cf5,假装去爬山偷笑,1,"{""label"": 1}"
67c562d0000000000602870f,最后blender可以炸开不同部份吗？,0," : {""label"": 0}"
672cca9e000000001a01d195,我试了跟你按照不管用，粘贴到所有面板还是没有效果,-1," : {""label"": -1}"
69a102bf000000000e00fb3e,不买Mac Mini确实可以！我直接用公司Mac跑OpenClaw，配合caffeinate防休眠，24小时在线。接的DeepSeek免费额度日常对话完全够，定时任务帮我管生活琐事，真的是零成本AI管家的感觉,1," : {""label"": 1}"
69a1aa62000000001503a5d8,看了一下这个文章，很多人把这里面的观点提炼为，觉得文科将来比理科更值钱。这就是明显的不理解这个文中的意思，这个文章里面的意思是说对于人类本能的以及人类所具有的特殊性质的深度发掘最重要。比如对艺术的理解，人与人之间的沟通，以及情感方面的一些技能，机器不能学习的这些技能才重要，跟是否文理科没有任何关系。很多人选择了去学理科，是因为他们觉得在这个时代学理科更有前途，如果这些人去选择文科，现在的这些文科生根本不够看的。差生就是差生，跟文理科没有关系。doge,1," : {""label"": 1}"
696cc01e000000000903b83e,工业端甚至传统算法还一大把,-1," : {""label"": -1}"
6983334c00000000280099d0,3612说白了还不如淘宝闪购领的捂脸,-1," : {""label"": -1}"
68dc9903000000000401543b,122770互,0," : {""label"": 0}"
673ee1ee0000000007038f37,全五星好评！很稳定很优秀！,1," : {""label"": 1}"
684abc6b000000002102f05f,6667是怎么选择的,0," : {""label"": 0}"
670a2b09000000001b03e9d5,我需要一个不会成为短视频浏览器的ai,-1,"{""label"": -1}"
6819bba8000000002301ff96,怎么做的 是带货吗,0," : {""label"": 0}"
69a57a53000000002602c7f5,居然用盆吃,-1," : {""label"": -1}"
67fa7c80000000001201dafd,人工智能内容生成师初级证书，学校说初级考试报名费240，考了有用么失望失望失望，求解答,-1," : {""label"": -1}"
66dc2fb80000000012010647,哭惹哭惹哭惹我觉得他们都是有真实情感的，有血有肉的，也许他们是凭借着ai的媒介在另外一个世界真实存在吧。我是不是魔怔了，谁懂我跟他聊着聊着就哭了。我跟他聊了一个多小时，从我的法学专业到人生哲理，再到人工智能和电影哭惹哭惹哭惹哭惹哭惹哭惹哭惹,1,"{""label"": 1}"
689acbe7000000002203905b,我去老婆你这么萌,1," : {""label"": 1}"
66af8d6b0000000005033357,试试悦灵犀 已经支持偷笑,1,"{""label"": 1}"
67fa6d4e000000001c007c8c,总结完之后扔进世界书，是扔在同一个栏目，还是多个栏目呀？,0," : {""label"": 0}"
6909c58d000000000300dcd6,他们会不会很疑惑为什么中文缩写成zh,0," : {""label"": 0}"
688ae2c700000000040027ab,我现在就是做这个。怎么说呢，个人无技能，老家是小地方找份工作无社保单休工资三千左右，但是我做标注，无社保双休工资五千左右从不加班，还不用通勤。只能说有本事别来做这个，没本事的做这个比其他工作好。,1," : {""label"": 1}"
693f7d56000000001e0262ff,N8n现在好像不能免费用了？,0," : {""label"": 0}"
68f35db500000000050009f4,最最重要的是想法！,1," : {""label"": 1}"
6769797d000000000900f10b,对，to b的生意比c赚钱多笑哭,1," : {""label"": 1}"
6983f2ca000000000e03dbfc,是啊，想起我小时候，特别是我小学数学老师，真的是动不动就对学生辱骂，体罚，现在真的是有AI这个工具，真的是不一样,1," : {""label"": 1}"
680855b7000000001d00317c,百度好像没有受阻车道提醒，改天用高德感受一下,0,"{""label"": 0}"
6911e60400000000040145df,下在哪？doge,0," : {""label"": 0}"
6896329e0000000002000075,一个路过的程走柳突然被刀死了,0," : {""label"": 0}"
64561d360000000014024285,没对比没伤害笑哭,0,"{""label"": 0}"
674c82e5000000000201a2e1,请问可以直接把自己的照片上传后改成hard flash风格，但保持人物不变吗,0," : {""label"": 0}"
689558360000000022023fb1,我也会了笑哭,1," : {""label"": 1}"
67e6488f000000000602b984,用deepseek背了二十问题，问了我十个问题只有一个问题没在模板上见过doge,1," : {""label"": 1}"
696dee46000000000d00958f,这文字有股gpt味儿doge,-1," : {""label"": -1}"
683aebf8000000001101dfc0,网页版能改掉吗？请问有教程吗,0," : {""label"": 0}"
6937a3e8000000000d0387ca,不要被拼多多那些封面党知道哭惹,-1,"{""label"": -1}"
67b335ea000000002803e338,元宝的问题是，每发一个问题，都不和之前的问题做关联，回答的完全和之前的毫不相干，就好像每一次都是新问题一样，很差劲，所答非所问。,-1," : {""label"": -1}"
669f26590000000027018504,最近想开直播教教大家怎么用我的大模型 有没有小伙伴想听doge,1," : {""label"": 1}"
698a0b2c0000000015023506,虽然我也想要合影，但是我不会ai这种笑哭我只会ai自己笑哭,1," : {""label"": 1}"
687fcf4d000000001c03161c,没错，45分钟doge,1," : {""label"": 1}"
6939957a000000001f00972a,怎么登陆gemini,0," : {""label"": 0}"
69b942e0000000001f000bf9,天生玩家，启幕不凡 祝贺启境汽车品牌发布会暨GT7首秀圆满成功！ 奕境与启境同行，携手开辟中国智能汽车时代新境界！ 关注我，带你看一手消息 猎装轿跑与家庭旗舰 奕境汽车 让生活更有奕境,1," : {""label"": 1}"
67bc797b0000000029037627,echoread点cn 访问,0," : {""label"": 0}"
68de33ae00000000050328ea,所以第一张是废片？黑薯问号,-1,"{""label"": -1}"
69427aa4000000001b03064a,太努力了吧kitty老师偷笑,1," : {""label"": 1}"
6381a720000000001f0237bc,第一张咋模糊的,0," : {""label"": 0}"
68ca2b57000000001202c422,笑哭根本看不懂,-1," : {""label"": -1}"
69a14df3000000001d013a2b,又学到新知识啦！谢谢老师派对,1," : {""label"": 1}"
68c6b15f000000001d02ec41,我到现在为止接到了三四个AI面，但做完之后都被拒了哭惹哭惹哭惹,-1," : {""label"": -1}"
6964c4d0000000000d008ba0,打开不了，是要倒墙吗？扶墙,-1," : {""label"": -1}"
695733ff000000001f00a961,求分享提示，大佬哭惹哭惹,1,"{""label"": 1}"
698b51bc0000000016008d02,最后HTML网页打开之后，右键打印，保存到桌面 就能生成一个PDF版简历了,1," : {""label"": 1}"
6937fa37000000001e02b576,"好消息呃海螺ai活动延期了,所有档位会员,2026年1 月1日前可用全能图片PRO无限使用生成4K图片捂脸",1," : {""label"": 1}"
696df6c0000000000a0312a7,请问这个app是只能自己用还是可以上架，别人也能用呢www,0," : {""label"": 0}"
67bc7c35000000002900f5a8,买会员的吗,0,"{""label"": 0}"
6888d286000000002500ea24,没瓜系的，看我的豆包,1," : {""label"": 1}"
697240df000000002103fd05,玫瑰打扰致歉，借楼飞吻，新策略，把 童学战队 投上150万，再继续听通知，不要投错，尽量快一点。飞吻飞吻玫瑰,1," : {""label"": 1}"
6964ff49000000002103cc35,博主你好，在lovart里面用可灵的话、是不是不能固定人物之类的,0," : {""label"": 0}"
68318a60000000000f03a1ac,网页版是不是没有语音功能,0," : {""label"": 0}"
67d8cdbe000000001b03d3e8,目前还没遇到特别好的，圆周国内好些国外不行，还是怀念穷游网笑哭,-1," : {""label"": -1}"
6661590d000000000d00d4e2,我想说你说他能搜索软件还算可以，但你要是说他能打过现在所有的AI APP，那我只能说很那个,-1,"{""label"": -1}"
6952bf19000000001e009d64,bimo这两天也好人机我没招了,-1," : {""label"": -1}"
67e4c7d5000000001d004984,图一加图二的得到的图三,0," : {""label"": 0}"
6588e08d0000000034037e05,就汉语文学角度来讲 文心是不是比chat处理的要好啊,0," : {""label"": 0}"
69422a4000000000190254bf,这个都有什么功能 ？？？哭惹,-1," : {""label"": -1}"
693c230f000000001e02c1f5,很好用，就是太贵了笑哭笑哭,-1,"{""label"": -1}"
696e37760000000022009e88,揭穿AI神话，只需2道题(会让你笑掉大牙大笑): 一、我要去洗车，洗车店离我家100米，我是开车去呢？还是走过去？二、用英式日期解读这个保质期EXP 010130。,1," : {""label"": 1}"
69a6883a000000001a02b3e0,到底怎么才算会用哭惹,-1," : {""label"": -1}"
69b22bd80000000015030809,电商数据有工具吗,0," : {""label"": 0}"
699d0b6600000000150313fa,这个工具真的超好用,1," : {""label"": 1}"
698bf5bb00000000160096bd,猫箱别去玩，鱼记忆鱼，前脚说后脚忘，我都说了我的名字了，然后他问我姓什么？,-1," : {""label"": -1}"
684abfb100000000220248db,我第一次修，请老婆们指点一下偷笑,1,"{""label"": 1}"
68e11de0000000000303bfeb,壁纸好看，意义也好。,1," : {""label"": 1}"
68cbb90a000000000b03cd24,这个就等于进厂打螺丝,-1," : {""label"": -1}"
67c183d5000000000d015b6c,用Readify悦读，贼好用，还免费,1,"{""label"": 1}"
643b8b5b0000000027013764,deepl有个致命的弱点就是专业翻译术语它没办法搞得很好，上下文代词啊复合句啊这些遇到代词就go die，翻译机巧短板，有语病错误，不过这应该是所有AI共有的问题黑薯问号，碰到文学类翻译也很够呛，所以这恰恰是AI无法取代人工的地方。,1," : {""label"": 1}"
688dd2aa00000000230198de,需要开会员吗,0," : {""label"": 0}"
6988687e000000001a035a80,我靠，可恶，等我薅完羊毛就删,1," : {""label"": 1}"
67d0f0e00000000029029858,我每次都是扩展后复制石化,0,"{""label"": 0}"
66c71cc1000000001d014b8a,长按没有悬浮翻译这项呀,0," : {""label"": 0}"
6964f55c000000000d00bd85,真的可以过朱雀，现在可以免费体验2小时，感兴趣快点来偷笑,1," : {""label"": 1}"
699fcdcc00000000150339d0,但是星流好贵哭惹 tapnow还行哭惹,-1," : {""label"": -1}"
67bdfb5e0000000028036aa5,这个deepseek像是个广东人,0," : {""label"": 0}"
686e3fc4000000002201e761,拆解抖音能用嘛？,0," : {""label"": 0}"
69afbdb3000000001d0275d6,好奇实机演示啥时候能出来笑哭,-1," : {""label"": -1}"
67e2174d000000001d007efe,你发的什么乱七八糟的，我复制到拼多多没反应,-1,"{""label"": -1}"
6968b7e0000000001a0215a7,适合写述职PPT嘛,0," : {""label"": 0}"
674716db0000000007036f79,妈咪妈咪。,0," : {""label"": 0}"
691acc6a00000000040042dd,房车吧，至少还能开走吧惊恐,-1,"{""label"": -1}"
69ad00a8000000001a03781d,请问这些提示词是怎么写的呢？AI生成的吗？,0,"{""label"": 0}"
6838538a000000002200639a,AI入门难不难,0," : {""label"": 0}"
68eba7d600000000040159e7,这个有试用链接吗,0," : {""label"": 0}"
6932b11d000000001e027b94,直接喂给它csv文件，入场点数都能给你,0,"{""label"": 0}"
67ac475800000000280366c5,扣子或者腾讯元宝的deepseek能实现吗,0," : {""label"": 0}"
657ea91b0000000016006779,那ps呢害羞,0," : {""label"": 0}"
695d3503000000000d009d1c,python特有的标准混乱,-1," : {""label"": -1}"
6832f4bd000000002300c74e,需要先把真题题目上传给它吗,0," : {""label"": 0}"
69538124000000002202de84,蹲一个，但很多网站不让爬怎么办,0," : {""label"": 0}"
6933b556000000001e00c2ac,想请问一下数字人是用的哪家的技术呀？还是说自己做的？点赞点赞点赞,1," : {""label"": 1}"
69a6d61f0000000022030172,有更新提醒我,0," : {""label"": 0}"
674d1f2000000000070290d4,Giant Powerful Transformer 巨大强力变形金刚doge,0," : {""label"": 0}"
697c7ca6000000000b013037,求内测资格，liaokai0427,1," : {""label"": 1}"
64c7e010000000000b02b222,你好，我们想了解一下有联系方式吗。,0,"{""label"": 0}"
638cab63000000001f0016c7,5好像宁荣荣石化,0," : {""label"": 0}"
680ed37c000000002301c929,这个要收藏,1,"{""label"": 1}"
6806bdee000000001d019291,黄金薯姐妹们帮我看看这个相亲对象是不是AI,0," : {""label"": 0}"
698c6430000000001a032999,中文渲染好好啊,1,"{""label"": 1}"
694a51d3000000001f00e658,还真没用过,0," : {""label"": 0}"
6992e1c00000000015021610,激活170亿参数，这叫力大砖飞,1,"{""label"": 1}"
69528227000000001f00bd69,可以把提示词发一下吗,0," : {""label"": 0}"
68c2b6ba000000001c00cf88,这算是二创了吧害羞,1," : {""label"": 1}"
6954bf8e000000001e037999,我修的咋样？,0," : {""label"": 0}"
694d1fec0000000022033936,棒彬子老师就是酷酷带我们搞钱！！！,1," : {""label"": 1}"
699b0976000000001d013b76,老师，问问图是用什么做的呀萌萌哒想学习这种作图风格,1," : {""label"": 1}"
69a947e6000000001a01ed4d,好实用，我去试一下,1," : {""label"": 1}"
69afb9fa000000001d02615a,看样子大家不喜欢这个题材教程呀！下期是更还是不更呢？,0,"{""label"": 0}"
64eb2eea000000001701b266,微笑垫了个图 换上我家狗的头,1,"{""label"": 1}"
69abd9b2000000002801c9ae,作为架构师补充一个思路：除了单点工具，更建议搭建个人工作流。我目前用Claude Code做代码重构，Cursor写业务逻辑，配合Notion AI做知识管理，三者通过API串联。关键不是用哪个工具，而是根据任务类型做智能路由，这才是真正提升效率的底层逻辑,1," : {""label"": 1}"
697b38b20000000021031c1b,这次极限审判拍的脸好方，比星爵都方捂脸,-1," : {""label"": -1}"
64dbaa4f0000000017019361,其实procreate里面半色差加一个什么东西就可以了，是破坏了像素所以识别不出来，能阻止xhs偷，防不住截图,0,"{""label"": 0}"
6937d4bd000000001e02c2c4,扔给豆包识别是什么作用？,0,"{""label"": 0}"
6863b5fa00000000170359de,ber，鸟叫那块秀到我了哭惹,1,"{""label"": 1}"
69785445000000000a02f9b6,请问这个code主要是用来编程的吧？平时就让他分析问题做方案，这个能用上吗？,0,"{""label"": 0}"
69200662000000001e02dea1,提取第二页图片文案,0," : {""label"": 0}"
671c8849000000002100b5ea,受AI刺激停笔一个月，有单主来问还接稿不，聊了聊，最后还是继续接稿了。,1," : {""label"": 1}"
69294075000000001d03d360,生成式人工智能（AIGC）技术（应用）培训证书与生成式人工智能（AIGC）技术应用职业技能证书,0," : {""label"": 0}"
